Driver,Team,LapNumber,LapTime,Compound,TyreLife,Stint,IsPersonalBest,Race,Year,LapTimeSeconds
LEC,Ferrari,39,0 days 00:01:37.287000,HARD,6,3,FALSE,Bahrain,2023,97.287
LEC,Ferrari,40,,HARD,7,3,,Bahrain,2023,
STR,Aston Martin,1,0 days 00:01:44.670000,SOFT,4,1,FALSE,Bahrain,2023,104.67
STR,Aston Martin,2,0 days 00:01:39.892000,SOFT,5,1,TRUE,Bahrain,2023,99.892
STR,Aston Martin,3,0 days 00:01:39.625000,SOFT,6,1,TRUE,Bahrain,2023,99.625
STR,Aston Martin,4,0 days 00:01:39.745000,SOFT,7,1,FALSE,Bahrain,2023,99.745
STR,Aston Martin,5,0 days 00:01:39.144000,SOFT,8,1,TRUE,Bahrain,2023,99.144
STR,Aston Martin,6,0 days 00:01:39.714000,SOFT,9,1,FALSE,Bahrain,2023,99.714
STR,Aston Martin,7,0 days 00:01:39.945000,SOFT,10,1,FALSE,Bahrain,2023,99.945
STR,Aston Martin,8,0 days 00:01:39.801000,SOFT,11,1,FALSE,Bahrain,2023,99.801
STR,Aston Martin,9,0 days 00:01:40.106000,SOFT,12,1,FALSE,Bahrain,2023,100.106
STR,Aston Martin,10,0 days 00:01:40.192000,SOFT,13,1,FALSE,Bahrain,2023,100.192
STR,Aston Martin,11,0 days 00:01:40.923000,SOFT,14,1,FALSE,Bahrain,2023,100.923
STR,Aston Martin,12,0 days 00:01:41.039000,SOFT,15,1,FALSE,Bahrain,2023,101.039
STR,Aston Martin,13,0 days 00:01:41.120000,SOFT,16,1,FALSE,Bahrain,2023,101.12
STR,Aston Martin,14,0 days 00:01:40.002000,SOFT,17,1,FALSE,Bahrain,2023,100.002
STR,Aston Martin,15,0 days 00:01:42.841000,SOFT,18,1,FALSE,Bahrain,2023,102.841
STR,Aston Martin,16,0 days 00:01:59.876000,HARD,1,2,FALSE,Bahrain,2023,119.876
STR,Aston Martin,17,0 days 00:01:37.507000,HARD,2,2,TRUE,Bahrain,2023,97.507
STR,Aston Martin,18,0 days 00:01:38.127000,HARD,3,2,FALSE,Bahrain,2023,98.127
STR,Aston Martin,19,0 days 00:01:38.587000,HARD,4,2,FALSE,Bahrain,2023,98.587
STR,Aston Martin,20,0 days 00:01:38.038000,HARD,5,2,FALSE,Bahrain,2023,98.038
STR,Aston Martin,21,0 days 00:01:38.273000,HARD,6,2,FALSE,Bahrain,2023,98.273
STR,Aston Martin,22,0 days 00:01:38.730000,HARD,7,2,FALSE,Bahrain,2023,98.73
STR,Aston Martin,23,0 days 00:01:38.295000,HARD,8,2,FALSE,Bahrain,2023,98.295
STR,Aston Martin,24,0 days 00:01:38.478000,HARD,9,2,FALSE,Bahrain,2023,98.478
STR,Aston Martin,25,0 days 00:01:38.250000,HARD,10,2,FALSE,Bahrain,2023,98.25
STR,Aston Martin,26,0 days 00:01:38.482000,HARD,11,2,FALSE,Bahrain,2023,98.482
STR,Aston Martin,27,0 days 00:01:39.021000,HARD,12,2,FALSE,Bahrain,2023,99.021
STR,Aston Martin,28,0 days 00:01:38.723000,HARD,13,2,FALSE,Bahrain,2023,98.723
STR,Aston Martin,29,0 days 00:01:38.710000,HARD,14,2,FALSE,Bahrain,2023,98.71
STR,Aston Martin,30,0 days 00:01:41.467000,HARD,15,2,FALSE,Bahrain,2023,101.467
STR,Aston Martin,31,0 days 00:01:57.063000,HARD,1,3,FALSE,Bahrain,2023,117.063
STR,Aston Martin,32,0 days 00:01:36.546000,HARD,2,3,TRUE,Bahrain,2023,96.546
STR,Aston Martin,33,0 days 00:01:37.210000,HARD,3,3,FALSE,Bahrain,2023,97.21
STR,Aston Martin,34,0 days 00:01:37.168000,HARD,4,3,FALSE,Bahrain,2023,97.168
STR,Aston Martin,35,0 days 00:01:37.521000,HARD,5,3,FALSE,Bahrain,2023,97.521
STR,Aston Martin,36,0 days 00:01:37.720000,HARD,6,3,FALSE,Bahrain,2023,97.72
STR,Aston Martin,37,0 days 00:01:37.680000,HARD,7,3,FALSE,Bahrain,2023,97.68
STR,Aston Martin,38,0 days 00:01:37.274000,HARD,8,3,FALSE,Bahrain,2023,97.274
STR,Aston Martin,39,0 days 00:01:37.456000,HARD,9,3,FALSE,Bahrain,2023,97.456
STR,Aston Martin,40,0 days 00:01:37.916000,HARD,10,3,FALSE,Bahrain,2023,97.916
STR,Aston Martin,41,0 days 00:02:06.809000,HARD,11,3,FALSE,Bahrain,2023,126.809
STR,Aston Martin,42,0 days 00:01:37.298000,HARD,12,3,FALSE,Bahrain,2023,97.298
STR,Aston Martin,43,0 days 00:01:37.304000,HARD,13,3,FALSE,Bahrain,2023,97.304
STR,Aston Martin,44,0 days 00:01:37.299000,HARD,14,3,FALSE,Bahrain,2023,97.299
STR,Aston Martin,45,0 days 00:01:37.222000,HARD,15,3,FALSE,Bahrain,2023,97.222
STR,Aston Martin,46,0 days 00:01:37.562000,HARD,16,3,FALSE,Bahrain,2023,97.562
STR,Aston Martin,47,0 days 00:01:37.257000,HARD,17,3,FALSE,Bahrain,2023,97.257
STR,Aston Martin,48,0 days 00:01:37.448000,HARD,18,3,FALSE,Bahrain,2023,97.448
STR,Aston Martin,49,0 days 00:01:37.551000,HARD,19,3,FALSE,Bahrain,2023,97.551
STR,Aston Martin,50,0 days 00:01:37.388000,HARD,20,3,FALSE,Bahrain,2023,97.388
STR,Aston Martin,51,0 days 00:01:37.866000,HARD,21,3,FALSE,Bahrain,2023,97.866
STR,Aston Martin,52,0 days 00:01:37.579000,HARD,22,3,FALSE,Bahrain,2023,97.579
STR,Aston Martin,53,0 days 00:01:38.379000,HARD,23,3,FALSE,Bahrain,2023,98.379
STR,Aston Martin,54,0 days 00:01:37.597000,HARD,24,3,FALSE,Bahrain,2023,97.597
STR,Aston Martin,55,0 days 00:01:37.701000,HARD,25,3,FALSE,Bahrain,2023,97.701
STR,Aston Martin,56,0 days 00:01:38.110000,HARD,26,3,FALSE,Bahrain,2023,98.11
STR,Aston Martin,57,0 days 00:01:37.991000,HARD,27,3,FALSE,Bahrain,2023,97.991
SAR,Williams,1,0 days 00:01:46.855000,SOFT,1,1,FALSE,Bahrain,2023,106.855
SAR,Williams,2,0 days 00:01:40.467000,SOFT,2,1,TRUE,Bahrain,2023,100.467
SAR,Williams,3,0 days 00:01:40.349000,SOFT,3,1,TRUE,Bahrain,2023,100.349
SAR,Williams,4,0 days 00:01:40.644000,SOFT,4,1,FALSE,Bahrain,2023,100.644
SAR,Williams,5,0 days 00:01:40.902000,SOFT,5,1,FALSE,Bahrain,2023,100.902
SAR,Williams,6,0 days 00:01:40.791000,SOFT,6,1,FALSE,Bahrain,2023,100.791
SAR,Williams,7,0 days 00:01:40.892000,SOFT,7,1,FALSE,Bahrain,2023,100.892
SAR,Williams,8,0 days 00:01:40.868000,SOFT,8,1,FALSE,Bahrain,2023,100.868
SAR,Williams,9,0 days 00:01:40.908000,SOFT,9,1,FALSE,Bahrain,2023,100.908
SAR,Williams,10,0 days 00:01:41.133000,SOFT,10,1,FALSE,Bahrain,2023,101.133
SAR,Williams,11,0 days 00:01:41.532000,SOFT,11,1,FALSE,Bahrain,2023,101.532
SAR,Williams,12,0 days 00:01:43.880000,SOFT,12,1,FALSE,Bahrain,2023,103.88
SAR,Williams,13,0 days 00:02:00.255000,SOFT,1,2,FALSE,Bahrain,2023,120.255
SAR,Williams,14,0 days 00:01:38.413000,SOFT,2,2,TRUE,Bahrain,2023,98.413
SAR,Williams,15,0 days 00:01:39.033000,SOFT,3,2,FALSE,Bahrain,2023,99.033
SAR,Williams,16,0 days 00:01:38.988000,SOFT,4,2,FALSE,Bahrain,2023,98.988
SAR,Williams,17,0 days 00:01:39.439000,SOFT,5,2,FALSE,Bahrain,2023,99.439
SAR,Williams,18,0 days 00:01:39.399000,SOFT,6,2,FALSE,Bahrain,2023,99.399
SAR,Williams,19,0 days 00:01:39.220000,SOFT,7,2,FALSE,Bahrain,2023,99.22
SAR,Williams,20,0 days 00:01:39.186000,SOFT,8,2,FALSE,Bahrain,2023,99.186
SAR,Williams,21,0 days 00:01:39.612000,SOFT,9,2,FALSE,Bahrain,2023,99.612
SAR,Williams,22,0 days 00:01:39.362000,SOFT,10,2,FALSE,Bahrain,2023,99.362
SAR,Williams,23,0 days 00:01:39.692000,SOFT,11,2,FALSE,Bahrain,2023,99.692
SAR,Williams,24,0 days 00:01:39.872000,SOFT,12,2,FALSE,Bahrain,2023,99.872
SAR,Williams,25,0 days 00:01:39.834000,SOFT,13,2,FALSE,Bahrain,2023,99.834
SAR,Williams,26,0 days 00:01:40.006000,SOFT,14,2,FALSE,Bahrain,2023,100.006
SAR,Williams,27,0 days 00:01:39.602000,SOFT,15,2,FALSE,Bahrain,2023,99.602
SAR,Williams,28,0 days 00:01:39.620000,SOFT,16,2,FALSE,Bahrain,2023,99.62
SAR,Williams,29,0 days 00:01:39.673000,SOFT,17,2,FALSE,Bahrain,2023,99.673
SAR,Williams,30,0 days 00:01:42.409000,SOFT,18,2,FALSE,Bahrain,2023,102.409
SAR,Williams,31,0 days 00:01:59.303000,HARD,1,3,FALSE,Bahrain,2023,119.303
SAR,Williams,32,0 days 00:01:37.613000,HARD,2,3,TRUE,Bahrain,2023,97.613
SAR,Williams,33,0 days 00:01:37.862000,HARD,3,3,FALSE,Bahrain,2023,97.862
SAR,Williams,34,0 days 00:01:37.902000,HARD,4,3,FALSE,Bahrain,2023,97.902
SAR,Williams,35,0 days 00:01:38.029000,HARD,5,3,FALSE,Bahrain,2023,98.029
SAR,Williams,36,0 days 00:01:37.717000,HARD,6,3,FALSE,Bahrain,2023,97.717
SAR,Williams,37,0 days 00:01:37.831000,HARD,7,3,FALSE,Bahrain,2023,97.831
SAR,Williams,38,0 days 00:01:38.015000,HARD,8,3,FALSE,Bahrain,2023,98.015
SAR,Williams,39,0 days 00:01:37.971000,HARD,9,3,FALSE,Bahrain,2023,97.971
SAR,Williams,40,0 days 00:01:53.753000,HARD,10,3,FALSE,Bahrain,2023,113.753
SAR,Williams,41,0 days 00:02:05.614000,SOFT,1,4,FALSE,Bahrain,2023,125.614
SAR,Williams,42,0 days 00:01:36.037000,SOFT,2,4,TRUE,Bahrain,2023,96.037
SAR,Williams,43,0 days 00:01:36.801000,SOFT,3,4,FALSE,Bahrain,2023,96.801
SAR,Williams,44,0 days 00:01:37.407000,SOFT,4,4,FALSE,Bahrain,2023,97.407
SAR,Williams,45,0 days 00:01:37.462000,SOFT,5,4,FALSE,Bahrain,2023,97.462
SAR,Williams,46,0 days 00:01:38.441000,SOFT,6,4,FALSE,Bahrain,2023,98.441
SAR,Williams,47,0 days 00:01:37.227000,SOFT,7,4,FALSE,Bahrain,2023,97.227
SAR,Williams,48,0 days 00:01:37.068000,SOFT,8,4,FALSE,Bahrain,2023,97.068
SAR,Williams,49,0 days 00:01:37.225000,SOFT,9,4,FALSE,Bahrain,2023,97.225
SAR,Williams,50,0 days 00:01:37.290000,SOFT,10,4,FALSE,Bahrain,2023,97.29
SAR,Williams,51,0 days 00:01:37.472000,SOFT,11,4,FALSE,Bahrain,2023,97.472
SAR,Williams,52,0 days 00:01:37.456000,SOFT,12,4,FALSE,Bahrain,2023,97.456
SAR,Williams,53,0 days 00:01:37.662000,SOFT,13,4,FALSE,Bahrain,2023,97.662
SAR,Williams,54,0 days 00:01:37.936000,SOFT,14,4,FALSE,Bahrain,2023,97.936
SAR,Williams,55,0 days 00:01:38.316000,SOFT,15,4,FALSE,Bahrain,2023,98.316
SAR,Williams,56,0 days 00:01:39.626000,SOFT,16,4,FALSE,Bahrain,2023,99.626
MAG,Haas F1 Team,1,0 days 00:01:49.330000,HARD,1,1,FALSE,Bahrain,2023,109.33
MAG,Haas F1 Team,2,0 days 00:01:41.521000,HARD,2,1,TRUE,Bahrain,2023,101.521
MAG,Haas F1 Team,3,0 days 00:01:41.978000,HARD,3,1,FALSE,Bahrain,2023,101.978
MAG,Haas F1 Team,4,0 days 00:01:40.773000,HARD,4,1,TRUE,Bahrain,2023,100.773
MAG,Haas F1 Team,5,0 days 00:01:41.340000,HARD,5,1,FALSE,Bahrain,2023,101.34
MAG,Haas F1 Team,6,0 days 00:01:41.125000,HARD,6,1,FALSE,Bahrain,2023,101.125
MAG,Haas F1 Team,7,0 days 00:01:41.526000,HARD,7,1,FALSE,Bahrain,2023,101.526
MAG,Haas F1 Team,8,0 days 00:01:41.283000,HARD,8,1,FALSE,Bahrain,2023,101.283
MAG,Haas F1 Team,9,0 days 00:01:41.278000,HARD,9,1,FALSE,Bahrain,2023,101.278
MAG,Haas F1 Team,10,0 days 00:01:41.719000,HARD,10,1,FALSE,Bahrain,2023,101.719
MAG,Haas F1 Team,11,0 days 00:01:42.049000,HARD,11,1,FALSE,Bahrain,2023,102.049
MAG,Haas F1 Team,12,0 days 00:01:41.345000,HARD,12,1,FALSE,Bahrain,2023,101.345
MAG,Haas F1 Team,13,0 days 00:01:41.654000,HARD,13,1,FALSE,Bahrain,2023,101.654
MAG,Haas F1 Team,14,0 days 00:01:41.739000,HARD,14,1,FALSE,Bahrain,2023,101.739
MAG,Haas F1 Team,15,0 days 00:01:44.899000,HARD,15,1,FALSE,Bahrain,2023,104.899
MAG,Haas F1 Team,16,0 days 00:02:00.587000,HARD,1,2,FALSE,Bahrain,2023,120.587
MAG,Haas F1 Team,17,0 days 00:01:38.319000,HARD,2,2,TRUE,Bahrain,2023,98.319
MAG,Haas F1 Team,18,0 days 00:01:38.274000,HARD,3,2,TRUE,Bahrain,2023,98.274
MAG,Haas F1 Team,19,0 days 00:01:38.803000,HARD,4,2,FALSE,Bahrain,2023,98.803
MAG,Haas F1 Team,20,0 days 00:01:39.083000,HARD,5,2,FALSE,Bahrain,2023,99.083
MAG,Haas F1 Team,21,0 days 00:01:39.086000,HARD,6,2,FALSE,Bahrain,2023,99.086
MAG,Haas F1 Team,22,0 days 00:01:38.913000,HARD,7,2,FALSE,Bahrain,2023,98.913
MAG,Haas F1 Team,23,0 days 00:01:39.027000,HARD,8,2,FALSE,Bahrain,2023,99.027
MAG,Haas F1 Team,24,0 days 00:01:38.947000,HARD,9,2,FALSE,Bahrain,2023,98.947
MAG,Haas F1 Team,25,0 days 00:01:39.476000,HARD,10,2,FALSE,Bahrain,2023,99.476
MAG,Haas F1 Team,26,0 days 00:01:39.601000,HARD,11,2,FALSE,Bahrain,2023,99.601
MAG,Haas F1 Team,27,0 days 00:01:39.298000,HARD,12,2,FALSE,Bahrain,2023,99.298
MAG,Haas F1 Team,28,0 days 00:01:39.316000,HARD,13,2,FALSE,Bahrain,2023,99.316
MAG,Haas F1 Team,29,0 days 00:01:41.979000,HARD,14,2,FALSE,Bahrain,2023,101.979
MAG,Haas F1 Team,30,0 days 00:02:00.933000,SOFT,1,3,FALSE,Bahrain,2023,120.933
MAG,Haas F1 Team,31,0 days 00:01:38.593000,SOFT,2,3,FALSE,Bahrain,2023,98.593
MAG,Haas F1 Team,32,0 days 00:01:37.644000,SOFT,3,3,TRUE,Bahrain,2023,97.644
MAG,Haas F1 Team,33,0 days 00:01:37.097000,SOFT,4,3,TRUE,Bahrain,2023,97.097
MAG,Haas F1 Team,34,0 days 00:01:37.528000,SOFT,5,3,FALSE,Bahrain,2023,97.528
MAG,Haas F1 Team,35,0 days 00:01:37.460000,SOFT,6,3,FALSE,Bahrain,2023,97.46
MAG,Haas F1 Team,36,0 days 00:01:37.754000,SOFT,7,3,FALSE,Bahrain,2023,97.754
MAG,Haas F1 Team,37,0 days 00:01:37.998000,SOFT,8,3,FALSE,Bahrain,2023,97.998
MAG,Haas F1 Team,38,0 days 00:01:38.303000,SOFT,9,3,FALSE,Bahrain,2023,98.303
MAG,Haas F1 Team,39,0 days 00:01:38.587000,SOFT,10,3,FALSE,Bahrain,2023,98.587
MAG,Haas F1 Team,40,0 days 00:01:57.797000,SOFT,11,3,FALSE,Bahrain,2023,117.797
MAG,Haas F1 Team,41,0 days 00:02:02.547000,SOFT,1,4,FALSE,Bahrain,2023,122.547
MAG,Haas F1 Team,42,0 days 00:01:36.471000,SOFT,2,4,TRUE,Bahrain,2023,96.471
MAG,Haas F1 Team,43,0 days 00:01:36.942000,SOFT,3,4,FALSE,Bahrain,2023,96.942
MAG,Haas F1 Team,44,0 days 00:01:36.588000,SOFT,4,4,FALSE,Bahrain,2023,96.588
MAG,Haas F1 Team,45,0 days 00:01:37.126000,SOFT,5,4,FALSE,Bahrain,2023,97.126
MAG,Haas F1 Team,46,0 days 00:01:37.589000,SOFT,6,4,FALSE,Bahrain,2023,97.589
MAG,Haas F1 Team,47,0 days 00:01:37.629000,SOFT,7,4,FALSE,Bahrain,2023,97.629
MAG,Haas F1 Team,48,0 days 00:01:37.607000,SOFT,8,4,FALSE,Bahrain,2023,97.607
MAG,Haas F1 Team,49,0 days 00:01:37.739000,SOFT,9,4,FALSE,Bahrain,2023,97.739
MAG,Haas F1 Team,50,0 days 00:01:38.315000,SOFT,10,4,FALSE,Bahrain,2023,98.315
MAG,Haas F1 Team,51,0 days 00:01:38.157000,SOFT,11,4,FALSE,Bahrain,2023,98.157
MAG,Haas F1 Team,52,0 days 00:01:37.963000,SOFT,12,4,FALSE,Bahrain,2023,97.963
MAG,Haas F1 Team,53,0 days 00:01:37.982000,SOFT,13,4,FALSE,Bahrain,2023,97.982
MAG,Haas F1 Team,54,0 days 00:01:39.651000,SOFT,14,4,FALSE,Bahrain,2023,99.651
MAG,Haas F1 Team,55,0 days 00:01:38.446000,SOFT,15,4,FALSE,Bahrain,2023,98.446
MAG,Haas F1 Team,56,0 days 00:01:38.779000,SOFT,16,4,FALSE,Bahrain,2023,98.779
DEV,AlphaTauri,1,0 days 00:01:49.959000,SOFT,1,1,FALSE,Bahrain,2023,109.959
DEV,AlphaTauri,2,0 days 00:01:41.289000,SOFT,2,1,TRUE,Bahrain,2023,101.289
DEV,AlphaTauri,3,0 days 00:01:40.914000,SOFT,3,1,TRUE,Bahrain,2023,100.914
DEV,AlphaTauri,4,0 days 00:01:40.373000,SOFT,4,1,TRUE,Bahrain,2023,100.373
DEV,AlphaTauri,5,0 days 00:01:40.630000,SOFT,5,1,FALSE,Bahrain,2023,100.63
DEV,AlphaTauri,6,0 days 00:01:41.125000,SOFT,6,1,FALSE,Bahrain,2023,101.125
DEV,AlphaTauri,7,0 days 00:01:41.166000,SOFT,7,1,FALSE,Bahrain,2023,101.166
DEV,AlphaTauri,8,0 days 00:01:41.230000,SOFT,8,1,FALSE,Bahrain,2023,101.23
DEV,AlphaTauri,9,0 days 00:01:41.573000,SOFT,9,1,FALSE,Bahrain,2023,101.573
DEV,AlphaTauri,10,0 days 00:01:41.666000,SOFT,10,1,FALSE,Bahrain,2023,101.666
DEV,AlphaTauri,11,0 days 00:01:45.460000,SOFT,11,1,FALSE,Bahrain,2023,105.46
DEV,AlphaTauri,12,0 days 00:02:01.184000,HARD,1,2,FALSE,Bahrain,2023,121.184
DEV,AlphaTauri,13,0 days 00:01:38.924000,HARD,2,2,TRUE,Bahrain,2023,98.924
DEV,AlphaTauri,14,0 days 00:01:38.829000,HARD,3,2,TRUE,Bahrain,2023,98.829
DEV,AlphaTauri,15,0 days 00:01:38.868000,HARD,4,2,FALSE,Bahrain,2023,98.868
DEV,AlphaTauri,16,0 days 00:01:39.127000,HARD,5,2,FALSE,Bahrain,2023,99.127
DEV,AlphaTauri,17,0 days 00:01:38.996000,HARD,6,2,FALSE,Bahrain,2023,98.996
DEV,AlphaTauri,18,0 days 00:01:39.054000,HARD,7,2,FALSE,Bahrain,2023,99.054
DEV,AlphaTauri,19,0 days 00:01:39.078000,HARD,8,2,FALSE,Bahrain,2023,99.078
DEV,AlphaTauri,20,0 days 00:01:39.182000,HARD,9,2,FALSE,Bahrain,2023,99.182
DEV,AlphaTauri,21,0 days 00:01:39.182000,HARD,10,2,FALSE,Bahrain,2023,99.182
DEV,AlphaTauri,22,0 days 00:01:39.296000,HARD,11,2,FALSE,Bahrain,2023,99.296
DEV,AlphaTauri,23,0 days 00:01:39.542000,HARD,12,2,FALSE,Bahrain,2023,99.542
DEV,AlphaTauri,24,0 days 00:01:39.807000,HARD,13,2,FALSE,Bahrain,2023,99.807
DEV,AlphaTauri,25,0 days 00:01:40.960000,HARD,14,2,FALSE,Bahrain,2023,100.96
DEV,AlphaTauri,26,0 days 00:01:39.970000,HARD,15,2,FALSE,Bahrain,2023,99.97
DEV,AlphaTauri,27,0 days 00:01:42.309000,HARD,16,2,FALSE,Bahrain,2023,102.309
DEV,AlphaTauri,28,0 days 00:02:00.083000,HARD,1,3,FALSE,Bahrain,2023,120.083
DEV,AlphaTauri,29,0 days 00:01:38.121000,HARD,2,3,TRUE,Bahrain,2023,98.121
DEV,AlphaTauri,30,0 days 00:01:37.709000,HARD,3,3,TRUE,Bahrain,2023,97.709
DEV,AlphaTauri,31,0 days 00:01:37.909000,HARD,4,3,FALSE,Bahrain,2023,97.909
DEV,AlphaTauri,32,0 days 00:01:37.902000,HARD,5,3,FALSE,Bahrain,2023,97.902
DEV,AlphaTauri,33,0 days 00:01:37.933000,HARD,6,3,FALSE,Bahrain,2023,97.933
DEV,AlphaTauri,34,0 days 00:01:38.266000,HARD,7,3,FALSE,Bahrain,2023,98.266
DEV,AlphaTauri,35,0 days 00:01:38.123000,HARD,8,3,FALSE,Bahrain,2023,98.123
DEV,AlphaTauri,36,0 days 00:01:38.206000,HARD,9,3,FALSE,Bahrain,2023,98.206
DEV,AlphaTauri,37,0 days 00:01:38.423000,HARD,10,3,FALSE,Bahrain,2023,98.423
DEV,AlphaTauri,38,0 days 00:01:38.379000,HARD,11,3,FALSE,Bahrain,2023,98.379
DEV,AlphaTauri,39,0 days 00:01:38.535000,HARD,12,3,FALSE,Bahrain,2023,98.535
DEV,AlphaTauri,40,0 days 00:01:53.544000,HARD,13,3,FALSE,Bahrain,2023,113.544
DEV,AlphaTauri,41,0 days 00:01:54.359000,HARD,14,3,FALSE,Bahrain,2023,114.359
DEV,AlphaTauri,42,0 days 00:01:39.873000,HARD,15,3,FALSE,Bahrain,2023,99.873
DEV,AlphaTauri,43,0 days 00:01:40.177000,HARD,16,3,FALSE,Bahrain,2023,100.177
DEV,AlphaTauri,44,0 days 00:01:39.588000,HARD,17,3,FALSE,Bahrain,2023,99.588
DEV,AlphaTauri,45,0 days 00:01:38.889000,HARD,18,3,FALSE,Bahrain,2023,98.889
DEV,AlphaTauri,46,0 days 00:01:38.871000,HARD,19,3,FALSE,Bahrain,2023,98.871
DEV,AlphaTauri,47,0 days 00:01:38.921000,HARD,20,3,FALSE,Bahrain,2023,98.921
DEV,AlphaTauri,48,0 days 00:01:40.441000,HARD,21,3,FALSE,Bahrain,2023,100.441
DEV,AlphaTauri,49,0 days 00:01:38.985000,HARD,22,3,FALSE,Bahrain,2023,98.985
DEV,AlphaTauri,50,0 days 00:01:39.089000,HARD,23,3,FALSE,Bahrain,2023,99.089
DEV,AlphaTauri,51,0 days 00:01:40.475000,HARD,24,3,FALSE,Bahrain,2023,100.475
DEV,AlphaTauri,52,0 days 00:01:40.330000,HARD,25,3,FALSE,Bahrain,2023,100.33
DEV,AlphaTauri,53,0 days 00:01:39.150000,HARD,26,3,FALSE,Bahrain,2023,99.15
DEV,AlphaTauri,54,0 days 00:01:38.885000,HARD,27,3,FALSE,Bahrain,2023,98.885
DEV,AlphaTauri,55,0 days 00:01:39.239000,HARD,28,3,FALSE,Bahrain,2023,99.239
DEV,AlphaTauri,56,0 days 00:01:39.161000,HARD,29,3,FALSE,Bahrain,2023,99.161
TSU,AlphaTauri,1,0 days 00:01:47.791000,SOFT,1,1,FALSE,Bahrain,2023,107.791
TSU,AlphaTauri,2,0 days 00:01:40.837000,SOFT,2,1,TRUE,Bahrain,2023,100.837
TSU,AlphaTauri,3,0 days 00:01:40.243000,SOFT,3,1,TRUE,Bahrain,2023,100.243
TSU,AlphaTauri,4,0 days 00:01:39.950000,SOFT,4,1,TRUE,Bahrain,2023,99.95
TSU,AlphaTauri,5,0 days 00:01:41.131000,SOFT,5,1,FALSE,Bahrain,2023,101.131
TSU,AlphaTauri,6,0 days 00:01:40.886000,SOFT,6,1,FALSE,Bahrain,2023,100.886
TSU,AlphaTauri,7,0 days 00:01:40.952000,SOFT,7,1,FALSE,Bahrain,2023,100.952
TSU,AlphaTauri,8,0 days 00:01:40.846000,SOFT,8,1,FALSE,Bahrain,2023,100.846
TSU,AlphaTauri,9,0 days 00:01:41.010000,SOFT,9,1,FALSE,Bahrain,2023,101.01
TSU,AlphaTauri,10,0 days 00:01:43.749000,SOFT,10,1,FALSE,Bahrain,2023,103.749
TSU,AlphaTauri,11,0 days 00:01:59.843000,HARD,1,2,FALSE,Bahrain,2023,119.843
TSU,AlphaTauri,12,0 days 00:01:39.143000,HARD,2,2,TRUE,Bahrain,2023,99.143
TSU,AlphaTauri,13,0 days 00:01:39.471000,HARD,3,2,FALSE,Bahrain,2023,99.471
TSU,AlphaTauri,14,0 days 00:01:38.742000,HARD,4,2,TRUE,Bahrain,2023,98.742
TSU,AlphaTauri,15,0 days 00:01:38.975000,HARD,5,2,FALSE,Bahrain,2023,98.975
TSU,AlphaTauri,16,0 days 00:01:39.061000,HARD,6,2,FALSE,Bahrain,2023,99.061
TSU,AlphaTauri,17,0 days 00:01:39.021000,HARD,7,2,FALSE,Bahrain,2023,99.021
TSU,AlphaTauri,18,0 days 00:01:39.302000,HARD,8,2,FALSE,Bahrain,2023,99.302
TSU,AlphaTauri,19,0 days 00:01:39.170000,HARD,9,2,FALSE,Bahrain,2023,99.17
TSU,AlphaTauri,20,0 days 00:01:39.282000,HARD,10,2,FALSE,Bahrain,2023,99.282
TSU,AlphaTauri,21,0 days 00:01:39.325000,HARD,11,2,FALSE,Bahrain,2023,99.325
TSU,AlphaTauri,22,0 days 00:01:39.439000,HARD,12,2,FALSE,Bahrain,2023,99.439
TSU,AlphaTauri,23,0 days 00:01:39.632000,HARD,13,2,FALSE,Bahrain,2023,99.632
TSU,AlphaTauri,24,0 days 00:01:40.109000,HARD,14,2,FALSE,Bahrain,2023,100.109
TSU,AlphaTauri,25,0 days 00:01:39.746000,HARD,15,2,FALSE,Bahrain,2023,99.746
TSU,AlphaTauri,26,0 days 00:01:42.227000,HARD,16,2,FALSE,Bahrain,2023,102.227
TSU,AlphaTauri,27,0 days 00:02:00.300000,HARD,1,3,FALSE,Bahrain,2023,120.3
TSU,AlphaTauri,28,0 days 00:01:37.824000,HARD,2,3,TRUE,Bahrain,2023,97.824
TSU,AlphaTauri,29,0 days 00:01:37.779000,HARD,3,3,TRUE,Bahrain,2023,97.779
TSU,AlphaTauri,30,0 days 00:01:38.147000,HARD,4,3,FALSE,Bahrain,2023,98.147
TSU,AlphaTauri,31,0 days 00:01:37.813000,HARD,5,3,FALSE,Bahrain,2023,97.813
TSU,AlphaTauri,32,0 days 00:01:38.017000,HARD,6,3,FALSE,Bahrain,2023,98.017
TSU,AlphaTauri,33,0 days 00:01:38.094000,HARD,7,3,FALSE,Bahrain,2023,98.094
TSU,AlphaTauri,34,0 days 00:01:38.130000,HARD,8,3,FALSE,Bahrain,2023,98.13
TSU,AlphaTauri,35,0 days 00:01:38.163000,HARD,9,3,FALSE,Bahrain,2023,98.163
TSU,AlphaTauri,36,0 days 00:01:38.059000,HARD,10,3,FALSE,Bahrain,2023,98.059
TSU,AlphaTauri,37,0 days 00:01:38.075000,HARD,11,3,FALSE,Bahrain,2023,98.075
TSU,AlphaTauri,38,0 days 00:01:38.084000,HARD,12,3,FALSE,Bahrain,2023,98.084
TSU,AlphaTauri,39,0 days 00:01:38.419000,HARD,13,3,FALSE,Bahrain,2023,98.419
